paper_name,image_path,polymer_name,segment_index,raw_smiles,cleaned_smiles,canonical_smiles,status
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_4_img_1_0.jpg,Geometry of PBDT-DTBT,7,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_4_img_1_0.jpg,Geometry of PBDT-DTBT,8,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_4_img_1_0.jpg,Geometry of PBDT-DTBT,9,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_4_img_1_0.jpg,Geometry of PBDT-DTBTff,10,CC1=C(C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)SC(=C1C)C3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C.CC1=C(C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)SC(=C1C)C3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C.CC1=C(C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)SC(=C1C)C3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C.CC1=C(C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)SC(=C1C)C,Cc1cc(-c2sc(-c3cc(C)c(O)c(C)c3)c(C)c2C)cc(C)c1O.Cc1cc(-c2sc(-c3cc(C)c(O)c(C)c3)c(C)c2C)cc(C)c1O.Cc1cc(-c2sc(-c3cc(C)c(O)c(C)c3)c(C)c2C)cc(C)c1O.Cc1cc(-c2sc(C)c(C)c2C)cc(C)c1O,,fragment_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_4_img_1_0.jpg,Geometry of PBDT-TT,11,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_4_img_1_0.jpg,Geometry of PBDT-DTBTff,12,CCCCC(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(C,CCCCC(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)C(CC)CC,,chemical_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_5_img_1_b.jpg,CX PBDT-DTBTO,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_5_img_1_a.jpg,~PBDT-DTBTO,1,CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCOCCOCCOCCCC,CCCCOCCOCCOCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,,chemical_filter_failed
353_1-s2.0-S0143720816305733-main,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/353_1-s2.0-S0143720816305733-main/353_1-s2.0-S0143720816305733-main/images_folder/page_5_img_1_a.jpg,To_PBDTTT,2,CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CCC.CC.CCC.CC.CCC.CC.CC.CC.CCC.CC.CCC.CC.CC.CCC.CCC.CCC.CCC.CCC.CC.CC.CC.CCC.CCC.CC.CC.CCC.CC.CCC.CCC.CCC.CC.CC.CC.CCC.CCC.CC.CC.CCC.CCC.CCC.C,CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC,,chemical_filter_failed
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_4_img_1_0.jpg,,1,CCCCCCCCCCC(CCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(Br)S3)N(CC(CCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C4=CC=CS4.CCC.[Ni],CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=C(c3ccc(Br)s3)N(CC(CCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=C(c3ccc(Br)s3)N(CC(CCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,fragment_cleaned
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_4_img_1_0.jpg,,2,CC1(C)C(C)(C)OB(C2=CC3=C(C=C2)C=C(C=C3)B4OC(C)(C)C(C)(C)O4)O1.CC.CC,CC1(C)OB(c2ccc3cc(B4OO4)ccc3c2)O1,CC1(C)OB(c2ccc3cc(B4OO4)ccc3c2)O1,fragment_cleaned
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_4_img_1_0.jpg,,3,CCCCCCCCCCC(CCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC=C(C5=CC=C(C6=CC=C(C7=C8C(=C(C9=CC=C(Br)S9)N(CC(CCCCCCCC)CCCCCCCCCC)C8=O)C(=O)N7CC(CCCCCCCC)CCCCCCCCCC)S6)S5)S4)S3)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C%10=CC=C(Br)S%10.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c9ccc(Br)s9)=C8C(=O)N7CC(CCCCCCCC)CCCCCCCCCC)s6)s5)s4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_4_img_1_0.jpg,,4,CCCCCCCCCCC(CCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC=C(C5=CC=C(C6=C7C(=C(C8=CC=CS8)N(CC(CCCCCCCC)CCCCCCCCCC)C7=O)C(=O)N6CC(CCCCCCCC)CCCCCCCCCC)S5)S4)S3)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C9=CC=CS9.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c8cccs8)=C7C(=O)N6CC(CCCCCCCC)CCCCCCCCCC)s5)s4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c8cccs8)=C7C(=O)N6CC(CCCCCCCC)CCCCCCCCCC)s5)s4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,fragment_cleaned
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_4_img_1_0.jpg,,5,CCCCCCCCCCC(CCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC5=C(C=C4)C=C(C=C5)C6=CC=C(C7=C8C(=C(C9=CC=C(Br)S9)N(CC(CCCCCCC)CCCCCCCCCC)C8=O)C(=O)N7CC(CCCCCCC)CCCCCCCCCC)S6)S3)N(CC(CCCCCCC)CCCCCCCCCC)C2=O)C1=O)C%10=CC=C(Br)S%10.CCCCCCCCC.CCCCCCCCC.[B].[Na+].[H-],CCCCCCCCCCC(CCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5cc(-c6ccc(C7=C8C(=O)N(CC(CCCCCCC)CCCCCCCCCC)C(c9ccc(Br)s9)=C8C(=O)N7CC(CCCCCCC)CCCCCCCCCC)s6)ccc5c4)s3)N(CC(CCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1,CCCCCCCCCCC(CCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5cc(-c6ccc(C7=C8C(=O)N(CC(CCCCCCC)CCCCCCCCCC)C(c9ccc(Br)s9)=C8C(=O)N7CC(CCCCCCC)CCCCCCCCCC)s6)ccc5c4)s3)N(CC(CCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1,fragment_cleaned
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_4_img_1_0.jpg,,6,CCCCCCCCCCC(CCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC5=C(C=C4)C=C(C=C5)C6=CC=C(C7=C8C(=C(C9=CC=CS9)N(CC(CCCCCCCCC)CCCCCCCCCC)C8=O)C(=O)N7CC(CCCCCCCC)CCCCCCCCCC)S6)S3)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C%10=CC=CS%10.CC.CC.CC.CC.CC,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5cc(-c6ccc(C7=C8C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C(c9cccs9)=C8C(=O)N7CC(CCCCCCCC)CCCCCCCCCC)s6)ccc5c4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5cc(-c6ccc(C7=C8C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C(c9cccs9)=C8C(=O)N7CC(CCCCCCCC)CCCCCCCCCC)s6)ccc5c4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,fragment_cleaned
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_4_img_1_0.jpg,,7,C[Sn](C)(C)C1=CC=C(C2=CC=C(S2)[Sn](C)(C)C)S1.CC,[CH3][Sn]([CH3])([CH3])[c]1ccc(-c2cc[c]([Sn]([CH3])([CH3])[CH3])s2)s1,[CH3][Sn]([CH3])([CH3])[c]1ccc(-c2cc[c]([Sn]([CH3])([CH3])[CH3])s2)s1,fragment_cleaned
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_5_img_2_0.jpg,PDPPFBT,1,CCCCCCCCCCC(CCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC5=C(C=C4)C=C(C=C5)C6=CC=C(C7=C8C(=C(C9=CC=C(Br)S9)N(CC(CCCCCCC)CCCCCCCCCC)C8=O)C(=O)N7CC(CCCCCCC)CCCCCCCCCC)S6)S3)N(CC(CCCCCCC)CCCCCCCCCC)C2=O)C1=O)C%10=CC=C(Br)S%10.[Li+].[Mg+2].[Mg+2].[H-].[H-],CCCCCCCCCCC(CCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5cc(-c6ccc(C7=C8C(=O)N(CC(CCCCCCC)CCCCCCCCCC)C(c9ccc(Br)s9)=C8C(=O)N7CC(CCCCCCC)CCCCCCCCCC)s6)ccc5c4)s3)N(CC(CCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1,CCCCCCCCCCC(CCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5cc(-c6ccc(C7=C8C(=O)N(CC(CCCCCCC)CCCCCCCCCC)C(c9ccc(Br)s9)=C8C(=O)N7CC(CCCCCCC)CCCCCCCCCC)s6)ccc5c4)s3)N(CC(CCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1,fragment_cleaned
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_5_img_2_0.jpg,PDPPNp,2,CC1(C)C(C)(C)OB(C2=CC=C3C=C(C=CC3=C2)B4OC(C)(C)C(C)(C)O4)O1,CC1(C)OB(C2=CC=C3C=C(C=CC3=C2)B4OO4)O1,CC1(C)OB(c2ccc3cc(B4OO4)ccc3c2)O1,ok
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_5_img_2_0.jpg,PDPPBT,3,CCCCCCCCCCC(CCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(Br)S3)N(CC(CCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C4=CC=C(Br)S4,CCCCCCCCCCC(CCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(Br)S3)N(CC(CCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C4=CC=C(Br)S4,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=C(c3ccc(Br)s3)N(CC(CCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1,ok
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_5_img_2_0.jpg,PDPPBT,4,C[Sn](C)(C)C1=CC=C(C2=CC=C(S2)[Sn](C)(C)C)S1,C[Sn](C)(C)C1=CC=C(C2=CC=C(S2)[Sn](C)(C)C)S1,[CH3][Sn]([CH3])([CH3])[c]1ccc(-c2cc[c]([Sn]([CH3])([CH3])[CH3])s2)s1,ok
354_c6py00901h,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/354_c6py00901h/354_c6py00901h/images_folder/page_5_img_2_0.jpg,PDPPFBT,5,CCCCCCCCCCC(CCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC=C(C5=CC=C(C6=C7C(=C(C8=CC=C(Br)S8)N(CC(CCCCCCC)CCCCCCCCCC)C7=O)C(=O)N6CC(CCCCCCC)CCCCCCCCCC)S5)S4)S3)N(CC(CCCCCCC)CCCCCCCCCC)C2=O)C1=O)C9=CC=C(Br)S9.[CH2-]CCCCCCCCCCCCCCC.[CH2-]CCCCCCCCCCCCCCCCCC.[Ni+2],CCCCCCCCCCC(CCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(=O)N(CC(CCCCCCC)CCCCCCCCCC)C(c8ccc(Br)s8)=C7C(=O)N6CC(CCCCCCC)CCCCCCCCCC)s5)s4)s3)N(CC(CCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1,CCCCCCCCCCC(CCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(=O)N(CC(CCCCCCC)CCCCCCCCCC)C(c8ccc(Br)s8)=C7C(=O)N6CC(CCCCCCC)CCCCCCCCCC)s5)s4)s3)N(CC(CCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(Br)s1,fragment_cleaned
