paper_id,polymer_name,raw_backbone,cleaned_backbone,preprocessed_for_opsin,punctuation_fixed,locant_augmented,diyl_appended,stage,parse_source,success,note,smiles,opsin_status,opsin_message,opsin_warnings,smiles_has_dot,smiles_dot_count,variant_kind,variant_step,opsin_eligible,opsin_input_backbone,ocr_fix_applied,ocr_fix_rule,ocr_fix_before,ocr_fix_after,raw_sidechain,cleaned_sidechain,template_expanded,sidechain_token_expanded,yl_appended,split_tokens,opsin_attempted,decoded_type,decoded_confidence,decoded_needs_review,decoded_components_json,opsin_candidate,opsin_success
490,ptz-5-dpp,"3,6-di(thiazol-5-yl)-diketopyrrolopyrrole",3 6-di thiazol-5-yl -diketopyrrolopyrrole,"3,6-di(thiazol-5-yl)-diketopyrrolopyrrole",False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p1,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,opsin_direct,,False,,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone is unparsable due to the following being uninterpretable: (dpp) alternating donor-acceptor backbone The following was not parseable: pp) alternating donor-acceptor backbone,,,,direct,,True,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_descriptors,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,drop_substituted,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone is unparsable due to the following being uninterpretable: (dpp) alternating - backbone The following was not parseable: pp) alternating - backbone,,,,repair,tidy_punct,True,carbazole and diketopyrrolopyrrole (dpp) alternating - backbone,False,,,,,,,,,,,,,,,,
433,p2,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,carbazole and diketopyrrolopyrrole dpp alternating -,carbazole and diketopyrrolopyrrole (dpp) alternating donor-acceptor backbone,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
471,pg3tz-2-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_direct,,False,,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,direct,,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-2-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,repair,drop_descriptors,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-2-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,repair,drop_substituted,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-2-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,repair,tidy_punct,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-2-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
471,pg3tz-2-dpp,,,triethylenethoxyethyllycol s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='tric2eneglycolsidechains' -> preprocessed='triethylenethoxyethyllycol s-yl',,,,,,,,,,,,,,,tric2eneglycolsidechains,triethylenethoxyethyllycol s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""tric2eneglycolsidechains"", ""count"": 1}]",,
471,pg3tz-2-dpp,,,triethylenethoxyethyllycol s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,CC,,,,,,,,,,,,,,tric2eneglycolsidechains,triethylenethoxyethyllycol s-yl,False,False,True,False,False,,,,,,
471,pg3tz-5-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_direct,,False,,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,direct,,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-5-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,repair,drop_descriptors,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-5-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,repair,drop_substituted,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-5-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,repair,tidy_punct,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg3tz-5-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
471,pg3tz-5-dpp,,,triethylenethoxyethyllycol s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='tric2eneglycolsidechains' -> preprocessed='triethylenethoxyethyllycol s-yl',,,,,,,,,,,,,,,tric2eneglycolsidechains,triethylenethoxyethyllycol s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""tric2eneglycolsidechains"", ""count"": 1}]",,
471,pg3tz-5-dpp,,,triethylenethoxyethyllycol s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,CC,,,,,,,,,,,,,,tric2eneglycolsidechains,triethylenethoxyethyllycol s-yl,False,False,True,False,False,,,,,,
471,pg4tz-5-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_direct,,False,,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,direct,,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
471,pg4tz-5-dpp,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,thiazole-flanked diketopyrrolopyrrole,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,thiazole-flanked diketopyrrolopyrrole is unparsable due to the following being uninterpretable: flanked diketopyrrolopyrrole The following was not parseable: flanked diketopyrrolopyrrole,,,,repair,drop_descriptors,True,thiazole-flanked diketopyrrolopyrrole,False,,,,,,,,,,,,,,,,
