paper_name,image_path,polymer_name,segment_index,raw_smiles,cleaned_smiles,canonical_smiles,status
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_3_img_1_a.jpg,BTOR,8,COC1=C(C2=C(C=CS2(C)C)OC)S(C)(C)C=C1,COC1=C(C2=C(C=CS2(C)C)OC)S(C)(C)C=C1,COC1=C(C2=C(OC)C=CS2(C)C)S(C)(C)C=C1,ok
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_3_img_1_a.jpg,BTR,9,CC1=C(C2=C(C)C=CS2)SC=C1.C=C,Cc1ccsc1-c1sccc1C,Cc1ccsc1-c1sccc1C,fragment_cleaned
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_3_img_1_a.jpg,BTR,10,C=[U],C=[U],,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_3_img_1_a.jpg,BTR,11,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_3_img_1_a.jpg,BTCNOR,12,CC#CC1=CC=C(C=C1)C2=CC3=C(C=C2)C4=CC(=CC(=C4)C5=CC=C(C#CC6=CC=C(C=C6)C7=CC=CC=C7)C=C5C8=CC=C(C#CC9=CC=CC=C9)C=C8C%10=CC=C(C#CC%11=CC=CC=C%11)C=C%10C%12=CC=C(C#CC%13=CC=CC=C%13)C=C%12C%14=CC=C(C#CC%15=CC=CC=C%15)C=C%14C%16=CC=C(C#CC%17=CC=C(C=C%17C%18=CC=C(C#CC%19=CC=CC=C%19)C=C%18)C=C%16C%20=CC=C(C#CC,CC#CC1=CC=C(C=C1)C2=CC3=C(C=C2)C4=CC(=CC(=C4)C5=CC=C(C#CC6=CC=C(C=C6)C7=CC=CC=C7)C=C5C8=CC=C(C#CC9=CC=CC=C9)C=C8C%10=CC=C(C#CC%11=CC=CC=C%11)C=C%10C%12=CC=C(C#CC%13=CC=CC=C%1)C=C%12C%14=CC=C(C#CC%15=CC=CC=C%15)C=C%14C%16=CC=C(C#CC%17=CC=C(C=C%17C%18=CC=C(C#CC%19=CC=CC=C%19)C=C%18)C=C%16C%2=CC=C(C#CC))),,invalid
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_3_img_1_a.jpg,BTR,13,C=CCOC1=C2C=CC=C1CC3=C(C(=CC(=C3)C(=C)C)CC4=CC=CC(=C4OCC=C)CC5=CC(=CC(=C5OCC=C)CC6=C(C(=CC(=C6)C(=C)C)C2)OCC=C)C(=C)C)OCC=C.C=CCOC1=C2C=CC=C1CC3=C(C(=CC(=C3)C(=C)C)CC4=CC=CC(=C4OCC=C)CC5=CC=CC(=C5OCC=C)C2)OCC=C,C=CCOc1c2cccc1Cc1cc(C(=C)C)cc(c1OCC=C)Cc1cc(C(=C)C)cc(c1OCC=C)Cc1cccc(c1OCC=C)Cc1cc(C(=C)C)cc(c1OCC=C)C2.C=CCOc1c2cccc1Cc1cccc(c1OCC=C)Cc1cc(C(=C)C)cc(c1OCC=C)Cc1cccc(c1OCC=C)C2,,fragment_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P8,1,CCCCCCCCOC1=C(C2=C(C=C(C)S2)OCCCCCCCC)SC(=C1)C3=CC=C(C4=C5C(=C(C6=CC=C(C)S6)N(C5=O)C(=O)OCC(CC)CCCC)C(=O)N4C(=O)OCC(CC)CCCC)S3.CC.CC.CC.[Pb],CCCCCCCCOc1cc(C)sc1-c1sc(-c2ccc(C3=C4C(=O)N(C(=O)OCC(CC)CCCC)C(c5ccc(C)s5)=C4C(=O)N3C(=O)OCC(CC)CCCC)s2)cc1OCCCCCCCC,CCCCCCCCOc1cc(C)sc1-c1sc(-c2ccc(C3=C4C(=O)N(C(=O)OCC(CC)CCCC)C(c5ccc(C)s5)=C4C(=O)N3C(=O)OCC(CC)CCCC)s2)cc1OCCCCCCCC,fragment_cleaned
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P15,2,CC1=CC=C(C2=CC=C(C3=C4C5=C6C(=C3)C(=O)N(C(=O)C6=C(C)C=C5C(=O)N(C4=O)[R19a])[R19a])S2)S1,CC1=CC=C(C2=CC=C(C3=C4C5=C6C(=C3)C(=O)N(C(=O)C6=C(C)C=C5C(=O)N(C4=O)[*a])[*a])S2)S1,,invalid
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P14,3,CC1=CC2=C(C(=C3C=C(C4=CC(=C(C5=C(C=C(C)S5(C)C#N)OCCOC)S4(C#N)C#N)OCCOC)SC3=C2OCCOC)OCCOC)S1,CC1=CC2=C(C(=C3C=C(C4=CC(=C(C5=C(C=C(C)S5(C)C#N)OCCOC)S4(C#N)C#N)OCCOC)SC3=C2OCCOC)OCCOC)S1,COCCOC1=C(C2=C(OCCOC)C=C(c3cc4c(OCCOC)c5sc(C)cc5c(OCCOC)c4s3)S2(C#N)C#N)S(C)(C#N)C(C)=C1,ok
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P1,4,CCCCCCC[O+](C)C1=C(C2=C(C=C(C)S2)OCC)[S+](C)C(=C1)C3=C4C5=C6C(=C3)C(=O)N(CC(CC)CCCC)C(=O)C6=C(C)C=C5C(=O)N(CC(CC)CCCC)C4=O.CC.CC.CC.[Pt],CCCCCCC[O+](C)c1cc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CC(CC)CCCC)C5=O)C(=O)N(CC(CC)CCCC)C3=O)[s+](C)c1-c1sc(C)cc1OCC,CCCCCCC[O+](C)c1cc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CC(CC)CCCC)C5=O)C(=O)N(CC(CC)CCCC)C3=O)[s+](C)c1-c1sc(C)cc1OCC,fragment_cleaned
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,"P11, R =n-C,4Hz)",5,CC(C)(C)COC,CCOC,CCOC,fragment_cleaned
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,"P9,X=h",6,CCCCCCCCCC(CCCCCCCCC)CCCC[R3].CCC(C)CCN1/C(=C\2/C=C/C(=C\3/C4=C(C(=C(C=C4)OC)[X])N(C3=O)[R11b])/S2)/C(=O)N(CCC(C)CC)C1=C5C=C/C(=C/6\C7=C(C(=C(C=C7)OC)[X])N(C6=O)[R19a])/S5.CCCCCCCCCC(CCCCCCCC)[X]([H])([H])[H].CCCCCCCCCCCCCCCCCC.COC1=C(C2=C(C=C([B])S2)OC)SC(=C1)[B].CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.C,*CCCCC(CCCCCCCCC)CCCCCCCCC.CCCCCCCCCCCCCCCCCC.[B]c1cc(OC)c(-c2sc([B])cc2OC)s1,,fragment_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P6,7,CCCCCCCCCCC(CCCCCCCCC)CN1C2=CC(=CC=C2/C(=C\3/C4=C(C=C5C(=C4)OC(=O)C5=C6C7=C(C=C(C=C7)C8=CC(=C(C9=C(C=C([123I])S9)OCCCCCCCC)S8)OCCCCCCCCC)N(CC(CCCCCCCCC)CCCCCCCCC)C6=O)OC3=O)/C1=O)C(C)(C)C.[123I-].[123I-].[123I-].[123I-].[123I-].[183I-].[183I-].[183I-].[183I-].[183I-].[183I-].[183I-].[183I-].[183I-].[Pt,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)/C(=C2/C(=O)Oc3cc4c(cc32)OC(=O)C4=C2C(=O)N(CC(CCCCCCCCC)CCCCCCCCC)c3cc(-c4cc(OCCCCCCCCC)c(-c5sc([123I])cc5OCCCCCCCC)s4)ccc32)c2ccc(C)cc21,,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,"P11, R =n-C,4Hz)",8,CC1=CC2=C(C=C(C3=CC(=C(C4=C(C=C(C)S4)O[R19a])S3)O[R11b])S2)S1.CCC[R19a].CC.[I-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].[PH2-].P.P.P.P.[PH2-].P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.P.,CC,,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,"P2, R = 2-ethylhexyl",9,CCCCCCCCCCOC1=C(C2=C(C=C(C3=CC=C(C)C4=C3C(=O)N(C4=O)[R19a])S2)OCCCCCCCCCC)SC(=C1)C.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P16,10,CCCOCCOC(=O)COCCOCCOC.[PH2-].[PH2-].[PH2-].[PH2-].[PH2-],CCCOCCOC(=O)COCCOCCOC,CCCOCCOC(=O)COCCOCCOC,fragment_cleaned
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P13,11,CC1=CC=C(C2=CC=C(C3=CC4=C(C(=C5C=C(C)SC5=C4OCCOC)OCCOC)S3)S2)S1.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CCC.CCC.CCC.CCC.CCC.CC.CCC.CC.CCC.CCC.CCC.CCCC.CCC.CCC.CCC.CCC.CC.CCC.CCCC.CCC.CCC.CCC.CCC.CCCC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC.COCCOc1c2cc(-c3ccc(-c4ccc(C)s4)s3)sc2c(OCCOC)c2cc(C)sc12,,fragment_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,"PA,",12,CCCCCCCCCC1=C2C(=C(C(=[N+]2[B-](F)(F)N3C(=C(C(=C13)[R19a])C(C)(C)C)C)C)C4=CC(=C(C5=C(C=C(C)S5)OCCCCCCCC)S4)OCCCCCCCCC)[R19a].CC.CC.CC.CC.[B-][R19a]([H])([H])[H].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[,CC,,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P7,13,CCCCCCCCOC1=C(C2=C(C=C(C3=C4C(=C(C)C5=NSN=C35)C(=O)N(CC(CC)CCCC)C4=O)S2)OCCCCCCCC)SC(=C1)C.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CCC.CC.CC.CCC.CCC.CCC.CCC.CCC.CC.CC.CCC.CCC.CCC.CC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCCC.CC.CC.CCCC.CCCC.CCCC,CCCCCCCCOc1cc(C)sc1-c1sc(-c2c3c(c(C)c4nsnc24)C(=O)N(CC(CC)CCCC)C3=O)cc1OCCCCCCCC,CCCCCCCCOc1cc(C)sc1-c1sc(-c2c3c(c(C)c4nsnc24)C(=O)N(CC(CC)CCCC)C3=O)cc1OCCCCCCCC,fragment_cleaned
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P17,14,CC1=CC(=C(C2=C(C=C(C3=CC=C(C)S3)S2C#N)OCCOC)S1C#N)OCCOC,CC1=CC(=C(C2=C(C=C(C3=CC=C(C)S3)S2C#N)OCCOC)S1C#N)OCCOC,COCCOC1=C(C2=C(OCCOC)C=C(c3ccc(C)s3)[SH]2C#N)[SH](C#N)C(C)=C1,ok
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P18,15,CC1=CC(=C(C2=C(C=C(C3=CC=C(C)S3)S2C#N)OCCOC)S1C#N)OCCOC,CC1=CC(=C(C2=C(C=C(C3=CC=C(C)S3)S2C#N)OCCOC)S1C#N)OCCOC,COCCOC1=C(C2=C(OCCOC)C=C(c3ccc(C)s3)[SH]2C#N)[SH](C#N)C(C)=C1,ok
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,"P11, R =n-C,4Hz)",16,O=[Ta],O=[Ta],,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,P16,17,CC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)[R19a])C5=CC(=C(C6=C(C=C(C)S6=[W])OCCOC)S5)OCCOC)[R19a].[Re],CC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)[*a])C5=CC(=C(C6=C(C=C(C)S6=[W])OCCOC)S5)OCCOC)[*a].[*e],,invalid
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_4_img_1_0.jpg,"P9,X=h",18,CCCCCCCCC(CCCCCCCC)CCCC.I[X7]([H])([H])[H],CCCCCCCCC(CCCC)CCCCCCCC,,chemical_filter_failed
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_5_img_1_e.jpg,,1,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,O=C(c1ccccc1)c1ccccc1,ok
473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/473_alkoxy-functionalized-bithiophene-thiazoles-versatile-building-blocks-for-high-performance-organic-and-polymeric/images_folder/page_5_img_1_a.jpg,plg2T-TT),1,COCCOCCOCCOC1=C(C2=C(C=C(C3=CC4=C(C=C(S4)[Sn](C)(C)C)S3)S2)OCCOCCOCCOC)SC(=C1)[Sn](C)(C)C.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CCC.CC.CC.CCC.CCC.CCC.CCC.CCC.CC.CC.CC.CCC.CCC.CC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CC.CCCC.CCC.CC.CCC.CCC.CCC.CCC,COCCOCCOCCOc1cc(-c2cc3s[c]([Sn]([CH3])([CH3])[CH3])cc3s2)sc1-c1s[c]([Sn]([CH3])([CH3])[CH3])cc1OCCOCCOCCOC,COCCOCCOCCOc1cc(-c2cc3s[c]([Sn]([CH3])([CH3])[CH3])cc3s2)sc1-c1s[c]([Sn]([CH3])([CH3])[CH3])cc1OCCOCCOCCOC,fragment_cleaned
